movie_title,genre_type
Opal Dream,Drama
Opal Dream,Family
Flame and Citron,Drama
Flame and Citron,History
Flame and Citron,Thriller
Flame and Citron,War
Undiscovered,Comedy
Undiscovered,Music
Undiscovered,Romance
Red Riding: In the Year of Our Lord 1974,Crime
Red Riding: In the Year of Our Lord 1974,Drama
Red Riding: In the Year of Our Lord 1974,Mystery
Red Riding: In the Year of Our Lord 1974,Thriller
The Girl on the Train,Drama
Veronika Decides to Die,Drama
Veronika Decides to Die,Romance
Crocodile Dundee,Adventure
Crocodile Dundee,Comedy
"Ultramarines: A Warhammer 40,000 Movie",Action
"Ultramarines: A Warhammer 40,000 Movie",Animation
"Ultramarines: A Warhammer 40,000 Movie",Fantasy
"Ultramarines: A Warhammer 40,000 Movie",Horror
"Ultramarines: A Warhammer 40,000 Movie",Mystery
"Ultramarines: A Warhammer 40,000 Movie",Sci-Fi
"Ultramarines: A Warhammer 40,000 Movie",Thriller
The I Inside,Mystery
The I Inside,Sci-Fi
The I Inside,Thriller
Beneath Hill 60,Drama
Beneath Hill 60,History
Beneath Hill 60,War
Polisse,Crime
Polisse,Drama
Awake,Crime
Awake,Mystery
Awake,Thriller
Skin Trade,Action
Skin Trade,Crime
Skin Trade,Thriller
The Lost Boys,Comedy
The Lost Boys,Fantasy
The Lost Boys,Horror
Crazy Heart,Drama
Crazy Heart,Music
Crazy Heart,Romance
The Rose,Drama
The Rose,Music
The Rose,Romance
Baggage Claim,Comedy
Barbarella,Adventure
Barbarella,Comedy
Barbarella,Fantasy
Barbarella,Sci-Fi
Shipwrecked,Adventure
Shipwrecked,Family
Election,Comedy
Election,Drama
The Namesake,Drama
The DUFF,Comedy
Glitter,Drama
Glitter,Music
Glitter,Romance
The Haunting in Connecticut 2: Ghosts of Georgia,Drama
The Haunting in Connecticut 2: Ghosts of Georgia,Horror
The Haunting in Connecticut 2: Ghosts of Georgia,Mystery
The Haunting in Connecticut 2: Ghosts of Georgia,Thriller
Bright Star,Biography
Bright Star,Drama
Bright Star,Romance
My Name Is Khan,Adventure
My Name Is Khan,Drama
My Name Is Khan,Thriller
All Is Lost,Action
All Is Lost,Adventure
All Is Lost,Drama
Limbo,Adventure
Limbo,Drama
Limbo,Thriller
The Wind That Shakes the Barley,Drama
The Wind That Shakes the Barley,War
Yeh Jawaani Hai Deewani,Comedy
Yeh Jawaani Hai Deewani,Drama
Yeh Jawaani Hai Deewani,Musical
Yeh Jawaani Hai Deewani,Romance
Quo Vadis,Biography
Quo Vadis,Drama
Quo Vadis,History
Quo Vadis,Romance
Repo! The Genetic Opera,Horror
Repo! The Genetic Opera,Musical
Repo! The Genetic Opera,Sci-Fi
Pulp Fiction,Crime
Pulp Fiction,Drama
The Muppet Movie,Adventure
The Muppet Movie,Comedy
The Muppet Movie,Family
The Muppet Movie,Musical
Nightcrawler,Crime
Nightcrawler,Drama
Nightcrawler,Thriller
Club Dread,Comedy
Club Dread,Horror
Club Dread,Thriller
The Sound of Music,Biography
The Sound of Music,Drama
The Sound of Music,Family
The Sound of Music,Musical
The Sound of Music,Romance
Splash,Comedy
Splash,Fantasy
Splash,Romance
Little Miss Sunshine,Comedy
Little Miss Sunshine,Drama
Stand by Me,Adventure
Stand by Me,Drama
28 Days Later...,Drama
28 Days Later...,Horror
28 Days Later...,Sci-Fi
28 Days Later...,Thriller
You Got Served,Drama
You Got Served,Music
Escape from Alcatraz,Biography
Escape from Alcatraz,Crime
Escape from Alcatraz,Drama
Brown Sugar,Comedy
Brown Sugar,Drama
Brown Sugar,Music
Brown Sugar,Romance
A Thin Line Between Love and Hate,Comedy
A Thin Line Between Love and Hate,Crime
A Thin Line Between Love and Hate,Drama
A Thin Line Between Love and Hate,Romance
A Thin Line Between Love and Hate,Thriller
50/50,Comedy
50/50,Drama
50/50,Romance
Shutter,Horror
Shutter,Mystery
Shutter,Thriller
That Awkward Moment,Comedy
That Awkward Moment,Romance
Modern Problems,Comedy
Modern Problems,Fantasy
Modern Problems,Sci-Fi
Kicks,Adventure
Much Ado About Nothing,Comedy
Much Ado About Nothing,Drama
Much Ado About Nothing,Romance
On Her Majesty's Secret Service,Action
On Her Majesty's Secret Service,Adventure
On Her Majesty's Secret Service,Thriller
New Nightmare,Fantasy
New Nightmare,Horror
New Nightmare,Mystery
New Nightmare,Thriller
Drive Me Crazy,Comedy
Drive Me Crazy,Drama
Drive Me Crazy,Romance
Akeelah and the Bee,Drama
Half Baked,Comedy
Half Baked,Crime
New in Town,Comedy
New in Town,Romance
American Psycho,Crime
American Psycho,Drama
The Good Girl,Drama
The Good Girl,Romance
Bon Cop Bad Cop,Action
Bon Cop Bad Cop,Comedy
Bon Cop Bad Cop,Crime
Bon Cop Bad Cop,Thriller
The Boondock Saints II: All Saints Day,Action
The Boondock Saints II: All Saints Day,Crime
The Boondock Saints II: All Saints Day,Thriller
The City of Your Final Destination,Drama
The City of Your Final Destination,Romance
Enough Said,Comedy
Enough Said,Drama
Enough Said,Romance
Easy A,Comedy
Easy A,Romance
The Inkwell,Comedy
The Inkwell,Drama
The Inkwell,Romance
Shadow of the Vampire,Drama
Shadow of the Vampire,Horror
Prom,Comedy
Prom,Drama
The Pallbearer,Comedy
The Pallbearer,Romance
Held Up,Comedy
Woman on Top,Comedy
Woman on Top,Fantasy
Woman on Top,Romance
Howards End,Drama
Howards End,Romance
Anomalisa,Animation
Anomalisa,Comedy
Anomalisa,Drama
Anomalisa,Romance
Another Year,Comedy
Another Year,Drama
8 Women,Comedy
8 Women,Crime
8 Women,Musical
8 Women,Romance
Showdown in Little Tokyo,Action
Showdown in Little Tokyo,Comedy
Showdown in Little Tokyo,Crime
Showdown in Little Tokyo,Thriller
Clay Pigeons,Comedy
Clay Pigeons,Crime
It's Kind of a Funny Story,Comedy
It's Kind of a Funny Story,Drama
It's Kind of a Funny Story,Romance
Made in Dagenham,Biography
Made in Dagenham,Comedy
Made in Dagenham,Drama
Made in Dagenham,History
When Did You Last See Your Father?,Biography
When Did You Last See Your Father?,Drama
Prefontaine,Biography
Prefontaine,Drama
Prefontaine,Romance
Prefontaine,Sport
The Wicked Lady,Adventure
The Wicked Lady,Drama
The Secret of Kells,Adventure
The Secret of Kells,Animation
The Secret of Kells,Family
The Secret of Kells,Fantasy
Begin Again,Drama
Begin Again,Music
Down in the Valley,Drama
Down in the Valley,Romance
Down in the Valley,Thriller
Brooklyn Rules,Crime
Brooklyn Rules,Drama
The Singing Detective,Comedy
The Singing Detective,Crime
The Singing Detective,Musical
The Singing Detective,Mystery
The Land Girls,Drama
The Land Girls,Romance
The Land Girls,War
Fido,Comedy
Fido,Drama
Fido,Horror
Fido,Sci-Fi
The Wendell Baker Story,Comedy
The Wendell Baker Story,Drama
The Wendell Baker Story,Romance
Wild Target,Action
Wild Target,Comedy
Wild Target,Crime
Pathology,Crime
Pathology,Horror
Pathology,Thriller
10th & Wolf,Crime
10th & Wolf,Drama
10th & Wolf,Thriller
Dear Wendy,Comedy
Dear Wendy,Crime
Dear Wendy,Drama
Dear Wendy,Romance
Aloft,Drama
Akira,Action
Akira,Animation
Akira,Sci-Fi
The Death and Life of Bobby Z,Action
The Death and Life of Bobby Z,Crime
The Death and Life of Bobby Z,Thriller
The Rocket: The Legend of Rocket Richard,Biography
The Rocket: The Legend of Rocket Richard,Drama
The Rocket: The Legend of Rocket Richard,Sport
Swelter,Action
Swelter,Crime
Swelter,Drama
Swelter,Thriller
Imagine Me & You,Comedy
Imagine Me & You,Drama
Imagine Me & You,Romance
Mr. Church,Drama
Swimming Pool,Crime
Swimming Pool,Drama
Swimming Pool,Mystery
Swimming Pool,Thriller
Green Street 3: Never Back Down,Action
Green Street 3: Never Back Down,Drama
The Blood of Heroes,Action
The Blood of Heroes,Sci-Fi
The Blood of Heroes,Sport
Code of Honor,Action
Driving Miss Daisy,Comedy
Driving Miss Daisy,Drama
Driving Miss Daisy,Family
Soul Food,Comedy
Soul Food,Drama
Rumble in the Bronx,Action
Rumble in the Bronx,Comedy
Thank You for Smoking,Comedy
Thank You for Smoking,Drama
Hostel: Part II,Horror
An Education,Drama
Shopgirl,Drama
Shopgirl,Romance
The Hotel New Hampshire,Comedy
The Hotel New Hampshire,Drama
The Hotel New Hampshire,Romance
Narc,Crime
Narc,Drama
Narc,Mystery
Narc,Thriller
Men with Brooms,Comedy
Men with Brooms,Drama
Men with Brooms,Romance
Men with Brooms,Sport
Witless Protection,Comedy
Witless Protection,Crime
The Work and the Glory,Drama
The Work and the Glory,Romance
Extract,Comedy
Extract,Crime
Extract,Romance
Masked and Anonymous,Comedy
Masked and Anonymous,Drama
Masked and Anonymous,Music
Code 46,Drama
Code 46,Romance
Code 46,Sci-Fi
Code 46,Thriller
Albert Nobbs,Drama
Persepolis,Animation
Persepolis,Biography
Persepolis,Drama
Persepolis,War
The Hole,Adventure
The Hole,Fantasy
The Hole,Thriller
The Neon Demon,Horror
The Neon Demon,Thriller
Harry Brown,Action
Harry Brown,Crime
Harry Brown,Drama
Harry Brown,Thriller
The Omega Code,Action
The Omega Code,Adventure
The Omega Code,Fantasy
The Omega Code,Sci-Fi
The Omega Code,Thriller
Juno,Comedy
Juno,Drama
Juno,Romance
Pound of Flesh,Action
Pound of Flesh,Thriller
Diamonds Are Forever,Action
Diamonds Are Forever,Adventure
Diamonds Are Forever,Thriller
The Godfather,Crime
The Godfather,Drama
Flashdance,Drama
Flashdance,Music
Flashdance,Romance
500 Days of Summer,Comedy
500 Days of Summer,Drama
500 Days of Summer,Romance
The Piano,Drama
The Piano,Music
The Piano,Romance
Magic Mike,Comedy
Magic Mike,Drama
Darkness Falls,Horror
Darkness Falls,Mystery
Darkness Falls,Thriller
Live and Let Die,Action
Live and Let Die,Adventure
Live and Let Die,Thriller
My Dog Skip,Drama
My Dog Skip,Family
My Dog Skip,Sport
"Definitely, Maybe",Comedy
"Definitely, Maybe",Drama
"Definitely, Maybe",Romance
Jumping the Broom,Comedy
Jumping the Broom,Drama
"Good Night, and Good Luck.",Biography
"Good Night, and Good Luck.",Drama
"Good Night, and Good Luck.",History
Capote,Biography
Capote,Crime
Capote,Drama
Desperado,Action
Desperado,Crime
Desperado,Thriller
Logan's Run,Action
Logan's Run,Adventure
Logan's Run,Sci-Fi
The Man with the Golden Gun,Action
The Man with the Golden Gun,Adventure
The Man with the Golden Gun,Thriller
Action Jackson,Action
Action Jackson,Comedy
Action Jackson,Crime
Action Jackson,Thriller
The Descent,Adventure
The Descent,Horror
The Descent,Thriller
Devil's Due,Horror
Devil's Due,Mystery
Flirting with Disaster,Comedy
The Devil's Rejects,Crime
The Devil's Rejects,Horror
Dope,Comedy
Dope,Crime
Dope,Drama
In Too Deep,Crime
In Too Deep,Drama
In Too Deep,Thriller
House of 1000 Corpses,Horror
Alien Zone,Horror
A Serious Man,Comedy
A Serious Man,Drama
Get Low,Drama
Get Low,Mystery
Warlock,Action
Warlock,Fantasy
Warlock,Horror
Warlock,Thriller
Beyond the Lights,Drama
Beyond the Lights,Music
A Single Man,Drama
A Single Man,Romance
The Last Temptation of Christ,Drama
Outside Providence,Comedy
Outside Providence,Drama
Outside Providence,Romance
Bride & Prejudice,Comedy
Bride & Prejudice,Drama
Bride & Prejudice,Musical
Bride & Prejudice,Romance
Rabbit-Proof Fence,Adventure
Rabbit-Proof Fence,Biography
Rabbit-Proof Fence,Drama
Rabbit-Proof Fence,History
Who's Your Caddy?,Comedy
Who's Your Caddy?,Sport
Split Second,Action
Split Second,Crime
Split Second,Horror
Split Second,Sci-Fi
Split Second,Thriller
The Other Side of Heaven,Adventure
The Other Side of Heaven,Biography
The Other Side of Heaven,Drama
Redbelt,Drama
Redbelt,Sport
Cyrus,Comedy
Cyrus,Drama
Cyrus,Romance
A Dog of Flanders,Drama
A Dog of Flanders,Family
Auto Focus,Biography
Auto Focus,Crime
Auto Focus,Drama
Factory Girl,Biography
Factory Girl,Drama
We Need to Talk About Kevin,Drama
We Need to Talk About Kevin,Thriller
The Christmas Candle,Drama
The Christmas Candle,Family
The Mighty Macs,Drama
The Mighty Macs,Sport
Losin' It,Comedy
Losin' It,Drama
Losin' It,Family
Mother and Child,Drama
Mother and Child,Romance
March or Die,Adventure
March or Die,Drama
March or Die,Romance
March or Die,War
Les visiteurs,Comedy
Les visiteurs,Fantasy
Les visiteurs,Sci-Fi
Somewhere,Comedy
Somewhere,Drama
I Hope They Serve Beer in Hell,Comedy
Chairman of the Board,Comedy
Hesher,Drama
Dom Hemingway,Comedy
Dom Hemingway,Crime
Dom Hemingway,Drama
Gerry,Adventure
Gerry,Drama
Gerry,Mystery
The Heart of Me,Drama
The Heart of Me,Romance
Freeheld,Biography
Freeheld,Drama
Freeheld,Romance
The Extra Man,Comedy
Hard to Be a God,Drama
Hard to Be a God,Sci-Fi
Ca$h,Comedy
Ca$h,Crime
Ca$h,Thriller
Wah-Wah,Drama
The Boondock Saints,Action
The Boondock Saints,Crime
The Boondock Saints,Thriller
Twixt,Comedy
Twixt,Fantasy
Twixt,Horror
Twixt,Mystery
Snow Queen,Adventure
Snow Queen,Animation
Snow Queen,Family
Pale Rider,Western
Dazed and Confused,Comedy
High School Musical 2,Comedy
High School Musical 2,Drama
High School Musical 2,Family
High School Musical 2,Music
High School Musical 2,Musical
High School Musical 2,Romance
The Chumscrubber,Comedy
The Chumscrubber,Drama
Shade,Crime
Shade,Thriller
House at the End of the Street,Drama
House at the End of the Street,Horror
House at the End of the Street,Thriller
Incendies,Drama
Incendies,Mystery
Incendies,War
"Remember Me, My Love",Comedy
"Remember Me, My Love",Drama
"Remember Me, My Love",Romance
Perrier's Bounty,Action
Perrier's Bounty,Comedy
Perrier's Bounty,Crime
Perrier's Bounty,Drama
Perrier's Bounty,Romance
Perrier's Bounty,Thriller
Elite Squad,Action
Elite Squad,Crime
Elite Squad,Drama
Elite Squad,Thriller
Annabelle,Horror
Annabelle,Mystery
Bran Nue Dae,Comedy
Bran Nue Dae,Drama
Bran Nue Dae,Musical
Boyz n the Hood,Crime
Boyz n the Hood,Drama
La Bamba,Biography
La Bamba,Drama
La Bamba,Music
The Four Seasons,Comedy
The Four Seasons,Drama
Dressed to Kill,Mystery
Dressed to Kill,Romance
Dressed to Kill,Thriller
The Adventures of Huck Finn,Adventure
The Adventures of Huck Finn,Comedy
The Adventures of Huck Finn,Drama
The Adventures of Huck Finn,Family
Go,Comedy
Go,Crime
Friends with Money,Comedy
Friends with Money,Drama
Friends with Money,Romance
The Andromeda Strain,Sci-Fi
The Andromeda Strain,Thriller
Bats,Horror
Bats,Sci-Fi
Bats,Thriller
Nowhere in Africa,Biography
Nowhere in Africa,Drama
Shame,Drama
Layer Cake,Crime
Layer Cake,Drama
Layer Cake,Thriller
The Work and the Glory II: American Zion,Drama
The Work and the Glory II: American Zion,Western
The East,Drama
The East,Thriller
A Home at the End of the World,Drama
A Home at the End of the World,Romance
The Messenger,Drama
The Messenger,Romance
The Messenger,War
Tracker,Action
Tracker,Adventure
Tracker,Drama
Tracker,Western
Control,Biography
Control,Drama
Control,Music
The Terminator,Action
The Terminator,Sci-Fi
Good Bye Lenin!,Drama
Good Bye Lenin!,Romance
The Damned United,Biography
The Damned United,Drama
The Damned United,Sport
The Return of the Living Dead,Comedy
The Return of the Living Dead,Horror
The Return of the Living Dead,Sci-Fi
Mallrats,Comedy
Mallrats,Romance
Grease,Musical
Grease,Romance
Platoon,Drama
Platoon,War
Fahrenheit 9/11,Documentary
Fahrenheit 9/11,Drama
Fahrenheit 9/11,War
Butch Cassidy and the Sundance Kid,Biography
Butch Cassidy and the Sundance Kid,Crime
Butch Cassidy and the Sundance Kid,Drama
Butch Cassidy and the Sundance Kid,Western
Mary Poppins,Comedy
Mary Poppins,Family
Mary Poppins,Fantasy
Mary Poppins,Musical
Ordinary People,Drama
West Side Story,Crime
West Side Story,Drama
West Side Story,Musical
West Side Story,Romance
West Side Story,Thriller
Caddyshack,Comedy
Caddyshack,Sport
The Brothers,Comedy
The Brothers,Drama
The Wood,Comedy
The Wood,Drama
The Wood,Romance
The Usual Suspects,Crime
The Usual Suspects,Drama
The Usual Suspects,Mystery
The Usual Suspects,Thriller
A Nightmare on Elm Street 5: The Dream Child,Fantasy
A Nightmare on Elm Street 5: The Dream Child,Horror
A Nightmare on Elm Street 5: The Dream Child,Romance
A Nightmare on Elm Street 5: The Dream Child,Thriller
Van Wilder: Party Liaison,Comedy
Van Wilder: Party Liaison,Romance
The Wrestler,Drama
The Wrestler,Sport
Duel in the Sun,Drama
Duel in the Sun,Romance
Duel in the Sun,Western
Best in Show,Comedy
Escape from New York,Action
Escape from New York,Sci-Fi
School Daze,Comedy
School Daze,Drama
School Daze,Musical
Daddy Day Camp,Comedy
Daddy Day Camp,Family
Mr. Nice Guy,Action
Mr. Nice Guy,Comedy
Mr. Nice Guy,Crime
A Mighty Wind,Comedy
A Mighty Wind,Music
Mystic Pizza,Comedy
Mystic Pizza,Drama
Mystic Pizza,Romance
Sliding Doors,Comedy
Sliding Doors,Drama
Sliding Doors,Fantasy
Sliding Doors,Romance
Tales from the Hood,Comedy
Tales from the Hood,Horror
Tales from the Hood,Thriller
The Last King of Scotland,Biography
The Last King of Scotland,Drama
The Last King of Scotland,History
The Last King of Scotland,Thriller
Halloween 5,Horror
Halloween 5,Thriller
Bernie,Comedy
Bernie,Crime
Bernie,Drama
Pollock,Biography
Pollock,Drama
200 Cigarettes,Comedy
200 Cigarettes,Drama
200 Cigarettes,Romance
The Words,Drama
The Words,Mystery
The Words,Romance
The Words,Thriller
Casa de mi Padre,Comedy
Casa de mi Padre,Western
City Island,Comedy
City Island,Drama
The Guard,Comedy
The Guard,Crime
The Guard,Thriller
College,Comedy
The Virgin Suicides,Drama
The Virgin Suicides,Romance
Little Voice,Comedy
Little Voice,Drama
Little Voice,Music
Little Voice,Romance
Miss March,Comedy
Miss March,Romance
Wish I Was Here,Comedy
Wish I Was Here,Drama
Simply Irresistible,Comedy
Simply Irresistible,Drama
Simply Irresistible,Fantasy
Simply Irresistible,Romance
Hedwig and the Angry Inch,Comedy
Hedwig and the Angry Inch,Drama
Hedwig and the Angry Inch,Music
Hedwig and the Angry Inch,Musical
Only the Strong,Action
Only the Strong,Drama
Shattered Glass,Drama
Shattered Glass,History
Novocaine,Comedy
Novocaine,Crime
Novocaine,Drama
Novocaine,Thriller
The Business of Strangers,Drama
The Business of Strangers,Thriller
The Wild Bunch,Action
The Wild Bunch,Adventure
The Wild Bunch,Western
The Wackness,Comedy
The Wackness,Drama
The Wackness,Romance
The Great Train Robbery,Adventure
The Great Train Robbery,Crime
The Great Train Robbery,Drama
The Great Train Robbery,Thriller
Morvern Callar,Drama
Beastmaster 2: Through the Portal of Time,Action
Beastmaster 2: Through the Portal of Time,Adventure
Beastmaster 2: Through the Portal of Time,Fantasy
Beastmaster 2: Through the Portal of Time,Sci-Fi
The 5th Quarter,Biography
The 5th Quarter,Drama
The 5th Quarter,Sport
The Flower of Evil,Drama
The Greatest,Drama
The Greatest,Romance
Snow Flower and the Secret Fan,Drama
Snow Flower and the Secret Fan,History
Come Early Morning,Drama
Come Early Morning,Romance
Lucky Break,Comedy
Lucky Break,Crime
Lucky Break,Romance
Julia,Drama
"Surfer, Dude",Comedy
Lake of Fire,Documentary
11:14,Comedy
11:14,Crime
11:14,Drama
Men of War,Action
Men of War,Drama
Men of War,Thriller
Don McKay,Drama
Don McKay,Mystery
Don McKay,Thriller
Deadfall,Crime
Deadfall,Drama
Deadfall,Thriller
A Shine of Rainbows,Drama
A Shine of Rainbows,Family
The Hit List,Action
The Hit List,Thriller
Videodrome,Horror
Videodrome,Mystery
Videodrome,Sci-Fi
Videodrome,Thriller
L'auberge espagnole,Comedy
L'auberge espagnole,Drama
Song One,Drama
Song One,Music
Winter in Wartime,Drama
Winter in Wartime,History
Winter in Wartime,War
Freaky Deaky,Comedy
Freaky Deaky,Crime
Freaky Deaky,Thriller
The Train,Thriller
The Train,War
Trade of Innocents,Drama
Trade of Innocents,Thriller
The Protector,Action
The Protector,Crime
The Protector,Drama
The Protector,Thriller
Stiff Upper Lips,Comedy
Bend It Like Beckham,Comedy
Bend It Like Beckham,Drama
Bend It Like Beckham,Romance
Bend It Like Beckham,Sport
Sunshine State,Drama
Sunshine State,Romance
Crossover,Action
Crossover,Sport
Khiladi 786,Action
Khiladi 786,Comedy
[Rec] 2,Horror
Standing Ovation,Musical
The Sting,Comedy
The Sting,Crime
The Sting,Drama
Chariots of Fire,Biography
Chariots of Fire,Drama
Chariots of Fire,Sport
Diary of a Mad Black Woman,Comedy
Diary of a Mad Black Woman,Drama
Diary of a Mad Black Woman,Romance
Shine,Biography
Shine,Drama
Shine,Music
Shine,Romance
Don Jon,Comedy
Don Jon,Drama
Don Jon,Romance
High Plains Drifter,Mystery
High Plains Drifter,Western
Ghost World,Comedy
Ghost World,Drama
Iris,Biography
Iris,Drama
Iris,Romance
Galaxina,Comedy
Galaxina,Sci-Fi
The Chorus,Drama
The Chorus,Music
Mambo Italiano,Comedy
Mambo Italiano,Drama
Wonderland,Crime
Wonderland,Drama
Wonderland,Mystery
Wonderland,Thriller
Do the Right Thing,Drama
Harvard Man,Comedy
Harvard Man,Crime
Harvard Man,Drama
Harvard Man,Romance
Harvard Man,Thriller
Le Havre,Comedy
Le Havre,Drama
Irreversible,Crime
Irreversible,Drama
Irreversible,Mystery
Irreversible,Thriller
R100,Comedy
R100,Drama
Rang De Basanti,Comedy
Rang De Basanti,Drama
Rang De Basanti,History
Rang De Basanti,Romance
Salvation Boulevard,Action
Salvation Boulevard,Comedy
Salvation Boulevard,Drama
Salvation Boulevard,Thriller
The Ten,Comedy
The Ten,Romance
A Room for Romeo Brass,Comedy
A Room for Romeo Brass,Drama
Headhunters,Crime
Headhunters,Drama
Headhunters,Thriller
Grabbers,Comedy
Grabbers,Horror
Grabbers,Sci-Fi
Grabbers,Thriller
Saint Ralph,Comedy
Saint Ralph,Drama
Saint Ralph,Sport
Miss Julie,Drama
Miss Julie,Romance
Somewhere in Time,Drama
Somewhere in Time,Fantasy
Somewhere in Time,Romance
Dum Maaro Dum,Action
Dum Maaro Dum,Crime
Dum Maaro Dum,Drama
Dum Maaro Dum,Thriller
Insidious: Chapter 2,Fantasy
Insidious: Chapter 2,Horror
Insidious: Chapter 2,Thriller
Saw II,Horror
Saw II,Mystery
10 Cloverfield Lane,Drama
10 Cloverfield Lane,Horror
10 Cloverfield Lane,Mystery
10 Cloverfield Lane,Sci-Fi
10 Cloverfield Lane,Thriller
Jackass: The Movie,Comedy
Jackass: The Movie,Documentary
Lights Out,Horror
Paranormal Activity 3,Horror
Ouija,Fantasy
Ouija,Horror
A Nightmare on Elm Street 3: Dream Warriors,Action
A Nightmare on Elm Street 3: Dream Warriors,Fantasy
A Nightmare on Elm Street 3: Dream Warriors,Horror
A Nightmare on Elm Street 3: Dream Warriors,Thriller
Instructions Not Included,Comedy
Instructions Not Included,Drama
Paranormal Activity 4,Horror
The Robe,Drama
The Robe,History
The Return of the Pink Panther,Comedy
The Return of the Pink Panther,Crime
The Return of the Pink Panther,Mystery
Freddy's Dead: The Final Nightmare,Comedy
Freddy's Dead: The Final Nightmare,Fantasy
Freddy's Dead: The Final Nightmare,Horror
Freddy's Dead: The Final Nightmare,Thriller
Monster,Biography
Monster,Crime
Monster,Drama
Monster,Thriller
"20,000 Leagues Under the Sea",Adventure
"20,000 Leagues Under the Sea",Drama
"20,000 Leagues Under the Sea",Family
"20,000 Leagues Under the Sea",Fantasy
"20,000 Leagues Under the Sea",Sci-Fi
Paranormal Activity: The Marked Ones,Fantasy
Paranormal Activity: The Marked Ones,Horror
Paranormal Activity: The Marked Ones,Thriller
The Elephant Man,Biography
The Elephant Man,Drama
Dallas Buyers Club,Biography
Dallas Buyers Club,Drama
The Lazarus Effect,Horror
The Lazarus Effect,Sci-Fi
The Lazarus Effect,Thriller
Memento,Mystery
Memento,Thriller
Oculus,Horror
Oculus,Mystery
Clerks II,Comedy
Billy Elliot,Drama
Billy Elliot,Music
The Way Way Back,Comedy
The Way Way Back,Drama
House Party 2,Comedy
House Party 2,Drama
House Party 2,Music
House Party 2,Romance
The Man from Snowy River,Adventure
The Man from Snowy River,Drama
The Man from Snowy River,Family
The Man from Snowy River,Romance
The Man from Snowy River,Western
Doug's 1st Movie,Animation
Doug's 1st Movie,Comedy
Doug's 1st Movie,Family
The Apostle,Drama
Mommie Dearest,Biography
Mommie Dearest,Drama
Our Idiot Brother,Comedy
Our Idiot Brother,Drama
Race,Biography
Race,Drama
Race,Sport
The Players Club,Comedy
The Players Club,Drama
"As Above, So Below",Horror
"As Above, So Below",Mystery
"As Above, So Below",Thriller
Addicted,Drama
Addicted,Thriller
Eve's Bayou,Drama
Still Alice,Drama
The Egyptian,Drama
The Egyptian,History
Nighthawks,Action
Nighthawks,Crime
Nighthawks,Thriller
Friday the 13th Part VIII: Jason Takes Manhattan,Adventure
Friday the 13th Part VIII: Jason Takes Manhattan,Horror
My Big Fat Greek Wedding,Comedy
My Big Fat Greek Wedding,Family
My Big Fat Greek Wedding,Romance
Spring Breakers,Crime
Spring Breakers,Drama
Halloween: The Curse of Michael Myers,Horror
Halloween: The Curse of Michael Myers,Thriller
Y Tu Mamá También,Adventure
Y Tu Mamá También,Comedy
Y Tu Mamá También,Drama
Y Tu Mamá También,Romance
Shaun of the Dead,Comedy
Shaun of the Dead,Horror
The Haunting of Molly Hartley,Drama
The Haunting of Molly Hartley,Horror
The Haunting of Molly Hartley,Thriller
Lone Star,Drama
Lone Star,Mystery
Halloween 4: The Return of Michael Myers,Horror
Halloween 4: The Return of Michael Myers,Thriller
April Fool's Day,Horror
April Fool's Day,Mystery
Diner,Comedy
Diner,Drama
Lone Wolf McQuade,Action
Lone Wolf McQuade,Crime
Lone Wolf McQuade,Drama
Lone Wolf McQuade,Thriller
Lone Wolf McQuade,Western
Apollo 18,Horror
Apollo 18,Mystery
Apollo 18,Sci-Fi
Apollo 18,Thriller
Sunshine Cleaning,Comedy
Sunshine Cleaning,Drama
No Escape,Action
No Escape,Thriller
The Beastmaster,Action
The Beastmaster,Adventure
The Beastmaster,Fantasy
Fifty Shades of Black,Comedy
Not Easily Broken,Drama
Not Easily Broken,Romance
A Farewell to Arms,Drama
A Farewell to Arms,Romance
A Farewell to Arms,War
The Perfect Match,Comedy
The Perfect Match,Romance
Digimon: The Movie,Action
Digimon: The Movie,Adventure
Digimon: The Movie,Animation
Digimon: The Movie,Family
Digimon: The Movie,Sci-Fi
Saved!,Comedy
Saved!,Drama
The Barbarian Invasions,Comedy
The Barbarian Invasions,Crime
The Barbarian Invasions,Drama
The Barbarian Invasions,Mystery
The Barbarian Invasions,Romance
Robin and Marian,Adventure
Robin and Marian,Drama
Robin and Marian,Romance
The Forsaken,Horror
The Forsaken,Thriller
Force 10 from Navarone,Action
Force 10 from Navarone,Drama
Force 10 from Navarone,War
UHF,Comedy
UHF,Drama
Grandma's Boy,Comedy
Slums of Beverly Hills,Comedy
Slums of Beverly Hills,Drama
Once Upon a Time in the West,Western
Made,Comedy
Made,Crime
Made,Drama
Made,Thriller
Moon,Drama
Moon,Mystery
Moon,Sci-Fi
Keeping Up with the Steins,Comedy
The Sweet Hereafter,Drama
Of Gods and Men,Drama
Bottle Shock,Comedy
Bottle Shock,Drama
Jekyll and Hyde... Together Again,Comedy
Jekyll and Hyde... Together Again,Music
Jekyll and Hyde... Together Again,Sci-Fi
Heavenly Creatures,Biography
Heavenly Creatures,Crime
Heavenly Creatures,Drama
Heavenly Creatures,Romance
Heavenly Creatures,Thriller
90 Minutes in Heaven,Drama
Everything Must Go,Comedy
Everything Must Go,Drama
Zero Effect,Comedy
Zero Effect,Crime
Zero Effect,Drama
Zero Effect,Mystery
Zero Effect,Thriller
